TimePeriod,GeoType,GeoID,GeoRank,Geography,10th percentile mcg/m3,90th percentile mcg/m3,Mean mcg/m3
Summer 2012,UHF34,205,3,Sunset Park,,,10.9
Summer 2012,UHF34,206,3,Borough Park,,,10.2
Summer 2012,UHF34,207,3,East Flatbush - Flatbush,,,10.3
Summer 2012,UHF34,208,3,Canarsie - Flatlands,,,9.9
Summer 2012,UHF34,209,3,Bensonhurst - Bay Ridge,,,10.0
Summer 2012,UHF34,210,3,Coney Island - Sheepshead Bay,,,9.9
Summer 2012,UHF34,211,3,Williamsburg - Bushwick,,,11.0
Summer 2012,UHF34,301,3,Washington Heights,,,10.6
Summer 2012,UHF34,302,3,Central Harlem - Morningside Heights,,,10.8
Summer 2012,UHF34,303,3,East Harlem,,,11.0
Summer 2012,UHF34,304,3,Upper West Side,,,11.4
Summer 2012,UHF34,401,3,Long Island City - Astoria,,,11.2
Summer 2012,UHF34,402,3,West Queens,,,10.8
Summer 2012,UHF34,403,3,Flushing - Clearview,,,10.1
Summer 2012,UHF34,405,3,Ridgewood - Forest Hills,,,10.2
Summer 2012,UHF34,407,3,Southwest Queens,,,9.9
Summer 2012,UHF34,408,3,Jamaica,,,10.0
Summer 2012,UHF34,409,3,Southeast Queens,,,9.6
Summer 2012,UHF34,410,3,Rockaways,,,9.4
Summer 2012,UHF34,305307,3,Upper East Side-Gramercy,,,13.0
Summer 2012,UHF34,306308,3,Chelsea-Village  ,,,12.9
Summer 2012,UHF34,309310,3,Union Square-Lower Manhattan,,,11.8
Summer 2012,UHF34,404406,3,Bayside Little Neck-Fresh Meadows,,,9.9
Summer 2012,UHF34,501502,3,Northern SI,,,9.9
Summer 2012,UHF34,503504,3,Southern SI,,,9.9
Summer 2012,UHF34,105106107,3,South Bronx,,,11.0
Summer 2012,Borough,1,1,Bronx,9.8,11.4,10.5
Summer 2012,Borough,2,1,Brooklyn,9.7,11.5,10.4
Summer 2012,Borough,3,1,Manhattan,10.5,13.9,11.8
Summer 2012,Borough,4,1,Queens,9.4,10.8,10.1
Summer 2012,Borough,5,1,Staten Island,9.6,10.4,9.9
Summer 2012,Citywide,1,0,New York City,9.5,11.4,10.3
Winter 2011-12,CD,101,6,Financial District (CD1),11.0,12.1,11.6
Winter 2011-12,CD,102,6,Greenwich Village and Soho (CD2),10.2,11.8,11.2
Winter 2011-12,CD,103,6,Lower East Side and Chinatown (CD3),9.2,11.6,10.3
Winter 2011-12,CD,104,6,Clinton and Chelsea (CD4),9.9,13.0,11.5
Winter 2011-12,CD,105,6,Midtown (CD5),12.8,15.4,14.2
Winter 2011-12,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),10.2,14.0,12.2
Winter 2011-12,CD,107,6,Upper West Side (CD7),10.3,11.2,10.8
Winter 2011-12,CD,108,6,Upper East Side (CD8),10.0,12.2,11.3
Winter 2011-12,CD,109,6,Morningside Heights and Hamilton Heights (CD9),10.7,11.2,11.0
Winter 2011-12,CD,110,6,Central Harlem (CD10),10.6,11.1,10.8
Winter 2011-12,CD,111,6,East Harlem (CD11),10.2,10.8,10.6
Winter 2011-12,CD,112,6,Washington Heights and Inwood (CD12),10.2,12.0,11.0
Winter 2011-12,CD,201,6,Mott Haven and Melrose (CD1),10.6,11.8,11.2
Winter 2011-12,CD,202,6,Hunts Point and Longwood (CD2),9.4,12.1,10.9
Winter 2011-12,CD,203,6,Morrisania and Crotona (CD3),10.3,11.1,10.7
Winter 2011-12,CD,204,6,Highbridge and Concourse (CD4),11.1,11.9,11.4
Winter 2011-12,CD,205,6,Fordham and University Heights (CD5),10.9,12.1,11.4
Winter 2011-12,CD,206,6,Belmont and East Tremont (CD6),10.0,11.4,10.6
Winter 2011-12,CD,207,6,Kingsbridge Heights and Bedford (CD7),9.8,11.1,10.4
Winter 2011-12,CD,208,6,Riverdale and Fieldston (CD8),9.2,10.7,9.9
Winter 2011-12,CD,209,6,Parkchester and Soundview (CD9),9.0,10.7,9.9
Winter 2011-12,CD,210,6,Throgs Neck and Co-op City (CD10),7.9,10.0,9.1
Winter 2011-12,CD,211,6,Morris Park and Bronxdale (CD11),8.8,9.7,9.3
Winter 2011-12,CD,212,6,Williamsbridge and Baychester (CD12),8.5,9.5,8.9
Winter 2011-12,CD,301,6,Greenpoint and Williamsburg (CD1),9.8,11.5,10.5
Winter 2011-12,CD,302,6,Fort Greene and Brooklyn Heights (CD2),9.8,11.1,10.4
Winter 2011-12,CD,303,6,Bedford Stuyvesant (CD3),9.0,10.1,9.5
Winter 2011-12,CD,304,6,Bushwick (CD4),8.7,10.4,9.3
Winter 2011-12,CD,305,6,East New York and Starrett City (CD5),8.2,10.1,9.0
Winter 2011-12,CD,306,6,Park Slope and Carroll Gardens (CD6),9.6,11.4,10.5
Winter 2011-12,CD,307,6,Sunset Park (CD7),9.2,11.2,10.2
Winter 2011-12,CD,308,6,Crown Heights and Prospect Heights (CD8),9.2,10.0,9.6
Winter 2011-12,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),9.2,9.7,9.5
Winter 2011-12,CD,310,6,Bay Ridge and Dyker Heights (CD10),8.4,9.8,9.0
Winter 2011-12,CD,311,6,Bensonhurst (CD11),8.2,8.9,8.6
Winter 2011-12,CD,312,6,Borough Park (CD12),8.8,9.5,9.2
Winter 2011-12,CD,313,6,Coney Island (CD13),7.5,8.2,7.9
Winter 2011-12,CD,314,6,Flatbush and Midwood (CD14),8.7,9.8,9.2
Winter 2011-12,CD,315,6,Sheepshead Bay (CD15),7.4,8.6,8.0
Winter 2011-12,CD,316,6,Brownsville (CD16),9.0,10.2,9.4
Winter 2011-12,CD,317,6,East Flatbush (CD17),9.0,9.9,9.3
Winter 2011-12,CD,318,6,Flatlands and Canarsie (CD18),7.4,9.3,8.3
Winter 2011-12,CD,401,6,Long Island City and Astoria (CD1),8.8,9.8,9.4
Winter 2011-12,CD,402,6,Woodside and Sunnyside (CD2),9.2,11.6,10.3
Winter 2011-12,CD,403,6,Jackson Heights (CD3),8.7,9.3,9.0
Winter 2011-12,CD,404,6,Elmhurst and Corona (CD4),9.0,9.9,9.3
Winter 2011-12,CD,405,6,Ridgewood and Maspeth (CD5),8.3,10.7,9.2
Winter 2011-12,CD,406,6,Rego Park and Forest Hills (CD6),8.7,9.9,9.2
Winter 2011-12,CD,407,6,Flushing and Whitestone (CD7),8.7,10.1,9.3
Winter 2011-12,CD,408,6,Hillcrest and Fresh Meadows (CD8),8.8,9.4,9.0
Winter 2011-12,CD,409,6,Kew Gardens and Woodhaven (CD9),8.4,9.4,8.8
Winter 2011-12,CD,410,6,South Ozone Park and Howard Beach (CD10),7.7,8.7,8.2
Winter 2011-12,CD,411,6,Bayside and Little Neck (CD11),8.5,9.6,8.9
Winter 2011-12,CD,412,6,Jamaica and Hollis (CD12),8.3,9.4,8.8
Winter 2011-12,CD,413,6,Queens Village (CD13),7.8,8.7,8.3
Winter 2011-12,CD,414,6,Rockaway and Broad Channel (CD14),6.6,6.9,6.7
Winter 2011-12,CD,501,6,St. George and Stapleton (CD1),8.0,8.9,8.4
Winter 2011-12,CD,502,6,South Beach and Willowbrook (CD2),7.6,9.2,8.2
Winter 2011-12,CD,503,6,Tottenville and Great Kills (CD3),7.7,9.6,8.6
Winter 2011-12,UHF34,101,3,Kingsbridge - Riverdale,,,9.9
Winter 2011-12,UHF34,102,3,Northeast Bronx,,,8.9
Winter 2011-12,UHF34,103,3,Fordham - Bronx Pk,,,9.9
Winter 2011-12,UHF34,104,3,Pelham - Throgs Neck,,,9.4
Winter 2011-12,UHF34,201,3,Greenpoint,,,10.4
Winter 2011-12,UHF34,202,3,Downtown - Heights - Slope,,,10.4
Winter 2011-12,UHF34,203,3,Bedford Stuyvesant - Crown Heights,,,9.5
Winter 2011-12,UHF34,204,3,East New York,,,9.1
Winter 2011-12,UHF34,205,3,Sunset Park,,,10.1
Winter 2011-12,UHF34,206,3,Borough Park,,,9.2
Winter 2011-12,UHF34,207,3,East Flatbush - Flatbush,,,9.3
Winter 2011-12,UHF34,208,3,Canarsie - Flatlands,,,8.3
Winter 2011-12,UHF34,209,3,Bensonhurst - Bay Ridge,,,8.6
Winter 2011-12,UHF34,210,3,Coney Island - Sheepshead Bay,,,8.0
Winter 2011-12,UHF34,211,3,Williamsburg - Bushwick,,,9.9
Winter 2011-12,UHF34,301,3,Washington Heights,,,11.0
Winter 2011-12,UHF34,302,3,Central Harlem - Morningside Heights,,,10.8
Winter 2011-12,UHF34,303,3,East Harlem,,,10.5
Winter 2011-12,UHF34,304,3,Upper West Side,,,10.8
Winter 2011-12,UHF34,401,3,Long Island City - Astoria,,,9.9
Winter 2011-12,UHF34,402,3,West Queens,,,9.6
Winter 2011-12,UHF34,403,3,Flushing - Clearview,,,9.2
Winter 2011-12,UHF34,405,3,Ridgewood - Forest Hills,,,9.0
Winter 2011-12,UHF34,407,3,Southwest Queens,,,8.4
Winter 2011-12,UHF34,408,3,Jamaica,,,8.8
Winter 2011-12,UHF34,409,3,Southeast Queens,,,8.3
Winter 2011-12,UHF34,410,3,Rockaways,,,6.7
Winter 2011-12,UHF34,305307,3,Upper East Side-Gramercy,,,12.2
Winter 2011-12,UHF34,306308,3,Chelsea-Village  ,,,12.0
Winter 2011-12,UHF34,309310,3,Union Square-Lower Manhattan,,,10.9
Winter 2011-12,UHF34,404406,3,Bayside Little Neck-Fresh Meadows,,,9.0
Winter 2011-12,UHF34,501502,3,Northern SI,,,8.2
Winter 2011-12,UHF34,503504,3,Southern SI,,,8.5
Winter 2011-12,UHF34,105106107,3,South Bronx,,,10.9
Winter 2011-12,Borough,1,1,Bronx,8.7,11.3,9.9
Winter 2011-12,Borough,2,1,Brooklyn,7.9,10.5,9.2
Winter 2011-12,Borough,3,1,Manhattan,10.1,13.0,11.3
Winter 2011-12,Borough,4,1,Queens,7.8,9.8,8.8
Winter 2011-12,Borough,5,1,Staten Island,7.6,9.3,8.4
Winter 2011-12,Citywide,1,0,New York City,7.9,10.9,9.2
Annual Average 2011,CD,101,6,Financial District (CD1),11.8,12.7,12.3
Annual Average 2011,CD,102,6,Greenwich Village and Soho (CD2),11.2,12.6,12.1
Annual Average 2011,CD,103,6,Lower East Side and Chinatown (CD3),10.3,12.4,11.3
Annual Average 2011,CD,104,6,Clinton and Chelsea (CD4),11.0,13.8,12.4
Annual Average 2011,CD,105,6,Midtown (CD5),13.6,15.9,14.8
Annual Average 2011,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),11.3,14.7,13.1
Annual Average 2011,CD,107,6,Upper West Side (CD7),11.1,11.7,11.5
Annual Average 2011,CD,108,6,Upper East Side (CD8),11.0,13.0,12.1
Annual Average 2011,CD,109,6,Morningside Heights and Hamilton Heights (CD9),10.9,11.5,11.2
Annual Average 2011,CD,110,6,Central Harlem (CD10),10.9,11.3,11.1
Annual Average 2011,CD,111,6,East Harlem (CD11),10.8,11.4,11.1
Annual Average 2011,CD,112,6,Washington Heights and Inwood (CD12),10.5,12.1,11.1
Annual Average 2011,CD,201,6,Mott Haven and Melrose (CD1),11.0,12.3,11.6
Annual Average 2011,CD,202,6,Hunts Point and Longwood (CD2),10.1,12.6,11.5
Annual Average 2011,CD,203,6,Morrisania and Crotona (CD3),10.8,11.5,11.1
Annual Average 2011,CD,204,6,Highbridge and Concourse (CD4),11.3,12.1,11.6
Annual Average 2011,CD,205,6,Fordham and University Heights (CD5),11.3,12.3,11.7
Annual Average 2011,CD,206,6,Belmont and East Tremont (CD6),10.6,11.9,11.2
Annual Average 2011,CD,207,6,Kingsbridge Heights and Bedford (CD7),10.7,11.6,11.1
Annual Average 2011,CD,208,6,Riverdale and Fieldston (CD8),10.2,11.4,10.6
Annual Average 2011,CD,209,6,Parkchester and Soundview (CD9),9.8,11.5,10.7
Annual Average 2011,CD,210,6,Throgs Neck and Co-op City (CD10),9.6,11.4,10.4
Annual Average 2011,CD,211,6,Morris Park and Bronxdale (CD11),10.2,10.7,10.4
Annual Average 2011,CD,212,6,Williamsbridge and Baychester (CD12),10.1,10.9,10.4
Annual Average 2011,CD,301,6,Greenpoint and Williamsburg (CD1),10.9,12.6,11.6
Annual Average 2011,CD,302,6,Fort Greene and Brooklyn Heights (CD2),10.5,11.9,11.1
Annual Average 2011,CD,303,6,Bedford Stuyvesant (CD3),9.9,10.9,10.4
Annual Average 2011,CD,304,6,Bushwick (CD4),9.7,11.4,10.3
Annual Average 2011,CD,305,6,East New York and Starrett City (CD5),9.3,11.2,10.0
Annual Average 2011,CD,306,6,Park Slope and Carroll Gardens (CD6),10.3,12.1,11.1
Annual Average 2011,CD,307,6,Sunset Park (CD7),10.0,11.9,10.9
Annual Average 2011,CD,308,6,Crown Heights and Prospect Heights (CD8),10.0,10.7,10.4
Annual Average 2011,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),10.0,10.4,10.2
Annual Average 2011,CD,310,6,Bay Ridge and Dyker Heights (CD10),9.6,10.7,10.0
Annual Average 2011,CD,311,6,Bensonhurst (CD11),9.5,10.0,9.7
Annual Average 2011,CD,312,6,Borough Park (CD12),9.8,10.3,10.1
Annual Average 2011,CD,313,6,Coney Island (CD13),9.1,9.7,9.4
Annual Average 2011,CD,314,6,Flatbush and Midwood (CD14),9.7,10.5,10.1
Annual Average 2011,CD,315,6,Sheepshead Bay (CD15),9.0,9.9,9.5
Annual Average 2011,CD,316,6,Brownsville (CD16),9.9,11.2,10.3
Annual Average 2011,CD,317,6,East Flatbush (CD17),9.9,10.7,10.2
Annual Average 2011,CD,318,6,Flatlands and Canarsie (CD18),8.9,10.4,9.5
Annual Average 2011,CD,401,6,Long Island City and Astoria (CD1),9.6,11.0,10.4
Annual Average 2011,CD,402,6,Woodside and Sunnyside (CD2),10.4,12.8,11.5
Annual Average 2011,CD,403,6,Jackson Heights (CD3),9.6,10.2,9.9
Annual Average 2011,CD,404,6,Elmhurst and Corona (CD4),9.9,10.9,10.3
Annual Average 2011,CD,405,6,Ridgewood and Maspeth (CD5),9.4,11.8,10.2
Annual Average 2011,CD,406,6,Rego Park and Forest Hills (CD6),9.6,10.8,10.1
Annual Average 2011,CD,407,6,Flushing and Whitestone (CD7),9.5,11.0,10.1
Annual Average 2011,CD,408,6,Hillcrest and Fresh Meadows (CD8),9.4,10.1,9.7
Annual Average 2011,CD,409,6,Kew Gardens and Woodhaven (CD9),9.3,10.3,9.7
Annual Average 2011,CD,410,6,South Ozone Park and Howard Beach (CD10),8.8,9.7,9.2
Annual Average 2011,CD,411,6,Bayside and Little Neck (CD11),9.3,10.3,9.7
Annual Average 2011,CD,412,6,Jamaica and Hollis (CD12),9.1,10.1,9.5
Annual Average 2011,CD,413,6,Queens Village (CD13),8.8,9.5,9.2
Annual Average 2011,CD,414,6,Rockaway and Broad Channel (CD14),8.3,8.5,8.4
Annual Average 2011,CD,501,6,St. George and Stapleton (CD1),9.2,10.0,9.6
Annual Average 2011,CD,502,6,South Beach and Willowbrook (CD2),9.0,10.2,9.5
Annual Average 2011,CD,503,6,Tottenville and Great Kills (CD3),9.0,9.8,9.3
Annual Average 2011,UHF34,101,3,Kingsbridge - Riverdale,,,10.6
Annual Average 2011,UHF34,102,3,Northeast Bronx,,,10.5
Annual Average 2011,UHF34,103,3,Fordham - Bronx Pk,,,10.8
Annual Average 2011,UHF34,104,3,Pelham - Throgs Neck,,,10.5
Annual Average 2011,UHF34,201,3,Greenpoint,,,11.5
Annual Average 2011,UHF34,202,3,Downtown - Heights - Slope,,,11.1
Annual Average 2011,UHF34,203,3,Bedford Stuyvesant - Crown Heights,,,10.3
Annual Average 2011,UHF34,204,3,East New York,,,10.1
Annual Average 2011,UHF34,205,3,Sunset Park,,,10.8
Annual Average 2011,UHF34,206,3,Borough Park,,,10.1
Annual Average 2011,UHF34,207,3,East Flatbush - Flatbush,,,10.2
Annual Average 2011,UHF34,208,3,Canarsie - Flatlands,,,9.6
Annual Average 2011,UHF34,209,3,Bensonhurst - Bay Ridge,,,9.8
Annual Average 2011,UHF34,210,3,Coney Island - Sheepshead Bay,,,9.4
Annual Average 2011,UHF34,211,3,Williamsburg - Bushwick,,,10.9
Annual Average 2011,UHF34,301,3,Washington Heights,,,11.1
Annual Average 2011,UHF34,302,3,Central Harlem - Morningside Heights,,,11.1
Annual Average 2011,UHF34,303,3,East Harlem,,,11.1
Annual Average 2011,UHF34,304,3,Upper West Side,,,11.5
Annual Average 2011,UHF34,401,3,Long Island City - Astoria,,,11.0
Annual Average 2011,UHF34,402,3,West Queens,,,10.6
Annual Average 2011,UHF34,403,3,Flushing - Clearview,,,10.0
Annual Average 2011,UHF34,405,3,Ridgewood - Forest Hills,,,9.9
Annual Average 2011,UHF34,407,3,Southwest Queens,,,9.4
Annual Average 2011,UHF34,408,3,Jamaica,,,9.6
Annual Average 2011,UHF34,409,3,Southeast Queens,,,9.2
Annual Average 2011,UHF34,410,3,Rockaways,,,8.4
Annual Average 2011,UHF34,305307,3,Upper East Side-Gramercy,,,13.0
Annual Average 2011,UHF34,306308,3,Chelsea-Village  ,,,12.8
Annual Average 2011,UHF34,309310,3,Union Square-Lower Manhattan,,,11.7
Annual Average 2011,UHF34,404406,3,Bayside Little Neck-Fresh Meadows,,,9.7
Annual Average 2011,UHF34,501502,3,Northern SI,,,9.5
Annual Average 2011,UHF34,503504,3,Southern SI,,,9.4
Annual Average 2011,UHF34,105106107,3,South Bronx,,,11.4
Annual Average 2011,Borough,1,1,Bronx,10.1,11.7,10.8
Annual Average 2011,Borough,2,1,Brooklyn,9.2,11.4,10.2
Annual Average 2011,Borough,3,1,Manhattan,10.8,13.8,11.9
Annual Average 2011,Borough,4,1,Queens,8.9,10.7,9.8
Annual Average 2011,Borough,5,1,Staten Island,9.0,10.0,9.4
Annual Average 2011,Citywide,1,0,New York City,9.1,11.5,10.1
Summer 2011,CD,101,6,Financial District (CD1),12.8,13.6,13.2
Summer 2011,CD,102,6,Greenwich Village and Soho (CD2),12.4,13.6,13.2
Summer 2011,CD,103,6,Lower East Side and Chinatown (CD3),11.5,13.5,12.4
Summer 2011,CD,104,6,Clinton and Chelsea (CD4),12.2,14.8,13.5
Summer 2011,CD,105,6,Midtown (CD5),14.5,16.6,15.6
Summer 2011,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),12.5,15.5,14.1
Summer 2011,CD,107,6,Upper West Side (CD7),12.1,12.8,12.5
Summer 2011,CD,108,6,Upper East Side (CD8),12.2,14.0,13.1
Summer 2011,CD,109,6,Morningside Heights and Hamilton Heights (CD9),11.7,12.3,12.0
Summer 2011,CD,110,6,Central Harlem (CD10),11.7,12.1,11.9
Summer 2011,CD,111,6,East Harlem (CD11),11.8,12.4,12.1
Summer 2011,CD,112,6,Washington Heights and Inwood (CD12),11.1,12.6,11.7
Summer 2011,CD,201,6,Mott Haven and Melrose (CD1),11.8,13.3,12.5
Summer 2011,CD,202,6,Hunts Point and Longwood (CD2),11.1,13.6,12.4
Summer 2011,CD,203,6,Morrisania and Crotona (CD3),11.5,12.2,11.8
Summer 2011,CD,204,6,Highbridge and Concourse (CD4),11.9,12.7,12.2
Summer 2011,CD,205,6,Fordham and University Heights (CD5),11.9,12.9,12.3
Summer 2011,CD,206,6,Belmont and East Tremont (CD6),11.4,12.6,11.9
Summer 2011,CD,207,6,Kingsbridge Heights and Bedford (CD7),11.4,12.1,11.7
Summer 2011,CD,208,6,Riverdale and Fieldston (CD8),10.8,12.0,11.3
Summer 2011,CD,209,6,Parkchester and Soundview (CD9),10.8,12.3,11.6
Summer 2011,CD,210,6,Throgs Neck and Co-op City (CD10),10.7,12.4,11.4
Summer 2011,CD,211,6,Morris Park and Bronxdale (CD11),11.1,11.6,11.3
Summer 2011,CD,212,6,Williamsbridge and Baychester (CD12),11.0,11.9,11.3
Summer 2011,CD,301,6,Greenpoint and Williamsburg (CD1),12.1,13.9,12.9
Summer 2011,CD,302,6,Fort Greene and Brooklyn Heights (CD2),11.7,13.0,12.2
Summer 2011,CD,303,6,Bedford Stuyvesant (CD3),11.2,12.1,11.6
Summer 2011,CD,304,6,Bushwick (CD4),11.1,12.7,11.6
Summer 2011,CD,305,6,East New York and Starrett City (CD5),10.8,12.7,11.5
Summer 2011,CD,306,6,Park Slope and Carroll Gardens (CD6),11.5,13.2,12.2
Summer 2011,CD,307,6,Sunset Park (CD7),11.1,13.1,12.1
Summer 2011,CD,308,6,Crown Heights and Prospect Heights (CD8),11.3,11.8,11.5
Summer 2011,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),11.2,11.6,11.4
Summer 2011,CD,310,6,Bay Ridge and Dyker Heights (CD10),10.9,12.0,11.3
Summer 2011,CD,311,6,Bensonhurst (CD11),11.0,11.3,11.1
Summer 2011,CD,312,6,Borough Park (CD12),11.2,11.5,11.3
Summer 2011,CD,313,6,Coney Island (CD13),10.8,11.3,11.0
Summer 2011,CD,314,6,Flatbush and Midwood (CD14),11.1,11.7,11.3
Summer 2011,CD,315,6,Sheepshead Bay (CD15),10.8,11.4,11.1
Summer 2011,CD,316,6,Brownsville (CD16),11.2,12.6,11.6
Summer 2011,CD,317,6,East Flatbush (CD17),11.2,12.0,11.5
Summer 2011,CD,318,6,Flatlands and Canarsie (CD18),10.6,11.8,11.1
Summer 2011,CD,401,6,Long Island City and Astoria (CD1),10.7,12.3,11.6
Summer 2011,CD,402,6,Woodside and Sunnyside (CD2),11.7,14.2,12.8
Summer 2011,CD,403,6,Jackson Heights (CD3),10.9,11.5,11.2
Summer 2011,CD,404,6,Elmhurst and Corona (CD4),11.2,12.2,11.6
Summer 2011,CD,405,6,Ridgewood and Maspeth (CD5),10.8,13.2,11.6
Summer 2011,CD,406,6,Rego Park and Forest Hills (CD6),11.0,12.2,11.5
Summer 2011,CD,407,6,Flushing and Whitestone (CD7),10.7,12.1,11.3
Summer 2011,CD,408,6,Hillcrest and Fresh Meadows (CD8),10.8,11.5,11.1
Summer 2011,CD,409,6,Kew Gardens and Woodhaven (CD9),10.9,11.8,11.2
Summer 2011,CD,410,6,South Ozone Park and Howard Beach (CD10),10.6,11.3,10.9
Summer 2011,CD,411,6,Bayside and Little Neck (CD11),10.6,11.6,11.0
Summer 2011,CD,412,6,Jamaica and Hollis (CD12),10.7,11.6,11.2
Summer 2011,CD,413,6,Queens Village (CD13),10.6,11.2,10.8
Summer 2011,CD,414,6,Rockaway and Broad Channel (CD14),10.5,10.7,10.6
Summer 2011,CD,501,6,St. George and Stapleton (CD1),10.8,11.6,11.2
Summer 2011,CD,502,6,South Beach and Willowbrook (CD2),10.7,11.9,11.2
Summer 2011,CD,503,6,Tottenville and Great Kills (CD3),10.8,11.4,11.0
Summer 2011,UHF34,101,3,Kingsbridge - Riverdale,,,11.3
Summer 2011,UHF34,102,3,Northeast Bronx,,,11.4
Summer 2011,UHF34,103,3,Fordham - Bronx Pk,,,11.5
Summer 2011,UHF34,104,3,Pelham - Throgs Neck,,,11.5
Summer 2011,UHF34,201,3,Greenpoint,,,12.8
Summer 2011,UHF34,202,3,Downtown - Heights - Slope,,,12.3
Summer 2011,UHF34,203,3,Bedford Stuyvesant - Crown Heights,,,11.5
Summer 2011,UHF34,204,3,East New York,,,11.6
Summer 2011,UHF34,205,3,Sunset Park,,,12.0
Summer 2011,UHF34,206,3,Borough Park,,,11.3
Summer 2011,UHF34,207,3,East Flatbush - Flatbush,,,11.4
Summer 2011,UHF34,208,3,Canarsie - Flatlands,,,11.1
Summer 2011,UHF34,209,3,Bensonhurst - Bay Ridge,,,11.2
Summer 2011,UHF34,210,3,Coney Island - Sheepshead Bay,,,11.0
Summer 2011,UHF34,211,3,Williamsburg - Bushwick,,,12.2
Summer 2011,UHF34,301,3,Washington Heights,,,11.8
Summer 2011,UHF34,302,3,Central Harlem - Morningside Heights,,,11.9
Summer 2011,UHF34,303,3,East Harlem,,,12.1
Summer 2011,UHF34,304,3,Upper West Side,,,12.5
Summer 2011,UHF34,401,3,Long Island City - Astoria,,,12.3
Summer 2011,UHF34,402,3,West Queens,,,11.9
Summer 2011,UHF34,403,3,Flushing - Clearview,,,11.2
Summer 2011,UHF34,405,3,Ridgewood - Forest Hills,,,11.3
Summer 2011,UHF34,407,3,Southwest Queens,,,11.0
Summer 2011,UHF34,408,3,Jamaica,,,11.2
Summer 2011,UHF34,409,3,Southeast Queens,,,10.8
Summer 2011,UHF34,410,3,Rockaways,,,10.6
Summer 2011,UHF34,305307,3,Upper East Side-Gramercy,,,13.9
Summer 2011,UHF34,306308,3,Chelsea-Village  ,,,13.9
Summer 2011,UHF34,309310,3,Union Square-Lower Manhattan,,,12.8
Summer 2011,UHF34,404406,3,Bayside Little Neck-Fresh Meadows,,,11.0
Summer 2011,UHF34,501502,3,Northern SI,,,11.1
Summer 2011,UHF34,503504,3,Southern SI,,,11.1
Summer 2011,UHF34,105106107,3,South Bronx,,,12.2
Summer 2011,Borough,1,1,Bronx,10.9,12.5,11.7
Summer 2011,Borough,2,1,Brooklyn,10.8,12.6,11.6
Summer 2011,Borough,3,1,Manhattan,11.6,14.7,12.9
Summer 2011,Borough,4,1,Queens,10.6,12.0,11.2
Summer 2011,Borough,5,1,Staten Island,10.8,11.6,11.1
Summer 2011,Citywide,1,0,New York City,10.7,12.6,11.5
Winter 2010-11,CD,101,6,Financial District (CD1),14.3,15.2,14.8
Winter 2010-11,CD,102,6,Greenwich Village and Soho (CD2),13.9,15.1,14.6
Winter 2010-11,CD,103,6,Lower East Side and Chinatown (CD3),12.9,14.9,13.8
Winter 2010-11,CD,104,6,Clinton and Chelsea (CD4),13.8,16.3,15.0
Winter 2010-11,CD,105,6,Midtown (CD5),15.9,18.0,17.0
Winter 2010-11,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),13.8,16.9,15.5
Winter 2010-11,CD,107,6,Upper West Side (CD7),14.0,14.7,14.3
Winter 2010-11,CD,108,6,Upper East Side (CD8),13.6,15.5,14.7
Winter 2010-11,CD,109,6,Morningside Heights and Hamilton Heights (CD9),14.3,14.6,14.5
Winter 2010-11,CD,110,6,Central Harlem (CD10),14.1,14.6,14.3
Winter 2010-11,CD,111,6,East Harlem (CD11),13.8,14.4,14.1
Winter 2010-11,CD,112,6,Washington Heights and Inwood (CD12),14.0,15.6,14.6
Winter 2010-11,CD,201,6,Mott Haven and Melrose (CD1),14.2,15.4,14.7
Winter 2010-11,CD,202,6,Hunts Point and Longwood (CD2),13.0,15.7,14.5
Winter 2010-11,CD,203,6,Morrisania and Crotona (CD3),13.9,14.7,14.3
Winter 2010-11,CD,204,6,Highbridge and Concourse (CD4),14.6,15.4,14.9
Winter 2010-11,CD,205,6,Fordham and University Heights (CD5),14.6,15.7,15.0
Winter 2010-11,CD,206,6,Belmont and East Tremont (CD6),13.8,15.1,14.4
Winter 2010-11,CD,207,6,Kingsbridge Heights and Bedford (CD7),13.9,14.8,14.3
Winter 2010-11,CD,208,6,Riverdale and Fieldston (CD8),13.7,14.7,14.1
Winter 2010-11,CD,209,6,Parkchester and Soundview (CD9),12.7,14.4,13.6
Winter 2010-11,CD,210,6,Throgs Neck and Co-op City (CD10),12.1,14.2,13.1
Winter 2010-11,CD,211,6,Morris Park and Bronxdale (CD11),13.0,13.6,13.4
Winter 2010-11,CD,212,6,Williamsbridge and Baychester (CD12),13.0,13.8,13.4
Winter 2010-11,CD,301,6,Greenpoint and Williamsburg (CD1),13.4,15.1,14.2
Winter 2010-11,CD,302,6,Fort Greene and Brooklyn Heights (CD2),13.2,14.5,13.8
Winter 2010-11,CD,303,6,Bedford Stuyvesant (CD3),12.4,13.5,12.9
Winter 2010-11,CD,304,6,Bushwick (CD4),12.1,13.9,12.8
Winter 2010-11,CD,305,6,East New York and Starrett City (CD5),11.6,13.5,12.3
